sample_id,operation,duration_us
CT-0004743,total_signing,897.5
CT-0004744,total_signing,891.8
CT-0004745,total_signing,890.8
CT-0004746,total_signing,903.4
CT-0004747,total_signing,892.4
CT-0004748,total_signing,925.3
CT-0004749,total_signing,886.7
CT-0004750,total_signing,892.2
CT-0004751,total_signing,891.4
CT-0004752,total_signing,905.6
CT-0004753,total_signing,906.7
CT-0004754,total_signing,905.4
CT-0004755,total_signing,906.2
CT-0004756,total_signing,900.2
CT-0004757,total_signing,893.7
CT-0004758,total_signing,908.9
CT-0004759,total_signing,905.0
CT-0004760,total_signing,915.2
CT-0004761,total_signing,891.7
CT-0004762,total_signing,915.4
CT-0004763,total_signing,892.7
CT-0004764,total_signing,901.5
CT-0004765,total_signing,889.0
CT-0004766,total_signing,902.4
CT-0004767,total_signing,890.0
CT-0004768,total_signing,896.9
CT-0004769,total_signing,883.8
CT-0004770,total_signing,896.7
CT-0004771,total_signing,897.8
CT-0004772,total_signing,904.8
CT-0004773,total_signing,894.2
CT-0004774,total_signing,898.0
CT-0004775,total_signing,873.0
CT-0004776,total_signing,885.8
CT-0004777,total_signing,907.6
CT-0004778,total_signing,906.4
CT-0004779,total_signing,906.3
CT-0004780,total_signing,891.8
CT-0004781,total_signing,901.0
CT-0004782,total_signing,887.5
CT-0004783,total_signing,888.6
CT-0004784,total_signing,896.9
CT-0004785,total_signing,911.9
CT-0004786,total_signing,915.5
CT-0004787,total_signing,908.6
CT-0004788,total_signing,907.7
CT-0004789,total_signing,888.2
CT-0004790,total_signing,889.6
CT-0004791,total_signing,911.6
CT-0004792,total_signing,897.3
CT-0004793,total_signing,887.2
CT-0004794,total_signing,906.6
CT-0004795,total_signing,901.5
CT-0004796,total_signing,898.7
CT-0004797,total_signing,909.0
CT-0004798,total_signing,905.9
CT-0004799,total_signing,893.7
CT-0004800,total_signing,893.1
CT-0004801,total_signing,884.1
CT-0004802,total_signing,882.8
CT-0004803,total_signing,898.1
CT-0004804,total_signing,895.8
CT-0004805,total_signing,895.1
CT-0004806,total_signing,897.6
CT-0004807,total_signing,892.4
CT-0004808,total_signing,903.8
CT-0004809,total_signing,899.1
CT-0004810,total_signing,897.0
CT-0004811,total_signing,903.4
CT-0004812,total_signing,899.8
CT-0004813,total_signing,909.3
CT-0004814,total_signing,904.3
CT-0004815,total_signing,896.4
CT-0004816,total_signing,895.0
CT-0004817,total_signing,892.6
CT-0004818,total_signing,897.9
CT-0004819,total_signing,893.6
CT-0004820,total_signing,899.9
CT-0004821,total_signing,910.8
CT-0004822,total_signing,891.3
CT-0004823,total_signing,908.9
CT-0004824,total_signing,912.6
CT-0004825,total_signing,914.9
CT-0004826,total_signing,908.1
CT-0004827,total_signing,896.1
CT-0004828,total_signing,893.6
CT-0004829,total_signing,900.4
CT-0004830,total_signing,913.1
CT-0004831,total_signing,891.2
CT-0004832,total_signing,915.5
CT-0004833,total_signing,908.0
CT-0004834,total_signing,902.2
CT-0004835,total_signing,902.6
CT-0004836,total_signing,906.8
CT-0004837,total_signing,896.9
CT-0004838,total_signing,899.4
CT-0004839,total_signing,902.7
CT-0004840,total_signing,901.7
CT-0004841,total_signing,897.9
CT-0004842,total_signing,896.7
CT-0004843,total_signing,904.3
CT-0004844,total_signing,905.8
CT-0004845,total_signing,909.2
CT-0004846,total_signing,904.9
CT-0004847,total_signing,902.9
CT-0004848,total_signing,904.5
CT-0004849,total_signing,913.7
CT-0004850,total_signing,913.7
CT-0004851,total_signing,902.9
CT-0004852,total_signing,895.4
CT-0004853,total_signing,903.7
CT-0004854,total_signing,899.4
CT-0004855,total_signing,893.4
CT-0004856,total_signing,917.5
CT-0004857,total_signing,895.0
CT-0004858,total_signing,899.1
CT-0004859,total_signing,893.6
CT-0004860,total_signing,903.9
CT-0004861,total_signing,899.2
CT-0004862,total_signing,893.5
CT-0004863,total_signing,895.1
CT-0004864,total_signing,912.0
CT-0004865,total_signing,911.4
CT-0004866,total_signing,907.0
CT-0004867,total_signing,911.0
CT-0004868,total_signing,911.9
CT-0004869,total_signing,889.0
CT-0004870,total_signing,898.9
CT-0004871,total_signing,907.4
CT-0004872,total_signing,900.7
CT-0004873,total_signing,894.7
CT-0004874,total_signing,884.4
CT-0004875,total_signing,902.4
CT-0004876,total_signing,898.9
CT-0004877,total_signing,913.3
CT-0004878,total_signing,891.6
CT-0004879,total_signing,914.0
CT-0004880,total_signing,899.3
CT-0004881,total_signing,901.7
CT-0004882,total_signing,906.8
CT-0004883,total_signing,899.8
CT-0004884,total_signing,887.4
CT-0004885,total_signing,890.7
CT-0004886,total_signing,895.4
CT-0004887,total_signing,898.8
CT-0004888,total_signing,901.3
CT-0004889,total_signing,908.5
CT-0004890,total_signing,898.9
CT-0004891,total_signing,897.7
CT-0004892,total_signing,900.4
CT-0004893,total_signing,893.2
CT-0004894,total_signing,912.4
CT-0004895,total_signing,890.0
CT-0004896,total_signing,903.9
CT-0004897,total_signing,893.7
CT-0004898,total_signing,898.6
CT-0004899,total_signing,890.4
CT-0004900,total_signing,893.3
CT-0004901,total_signing,900.1
CT-0004902,total_signing,888.3
CT-0004903,total_signing,892.1
CT-0004904,total_signing,883.9
CT-0004905,total_signing,896.7
CT-0004906,total_signing,893.9
CT-0004907,total_signing,902.6
CT-0004908,total_signing,898.4
CT-0004909,total_signing,900.6
CT-0004910,total_signing,904.4
CT-0004911,total_signing,916.4
CT-0004912,total_signing,893.2
CT-0004913,total_signing,908.9
CT-0004914,total_signing,891.7
CT-0004915,total_signing,905.2
CT-0004916,total_signing,897.7
CT-0004917,total_signing,889.9
CT-0004918,total_signing,892.0
CT-0004919,total_signing,898.4
CT-0004920,total_signing,903.7
CT-0004921,total_signing,893.3
CT-0004922,total_signing,890.7
CT-0004923,total_signing,910.3
CT-0004924,total_signing,901.6
CT-0004925,total_signing,901.0
CT-0004926,total_signing,897.1
CT-0004927,total_signing,901.0
CT-0004928,total_signing,889.9
CT-0004929,total_signing,912.5
CT-0004930,total_signing,903.6
CT-0004931,total_signing,885.3
CT-0004932,total_signing,885.6
CT-0004933,total_signing,901.0
CT-0004934,total_signing,904.6
CT-0004935,total_signing,905.2
CT-0004936,total_signing,895.7
CT-0004937,total_signing,894.6
CT-0004938,total_signing,917.8
CT-0004939,total_signing,894.6
CT-0004940,total_signing,897.5
CT-0004941,total_signing,906.5
CT-0004942,total_signing,898.0
CT-0004943,total_signing,894.2
CT-0004944,total_signing,905.8
CT-0004945,total_signing,897.4
CT-0004946,total_signing,891.0
CT-0004947,total_signing,894.5
CT-0004948,total_signing,898.4
CT-0004949,total_signing,895.9
CT-0004950,total_signing,904.9
CT-0004951,total_signing,912.3
CT-0004952,total_signing,916.3
CT-0004953,total_signing,895.7
CT-0004954,total_signing,909.0
CT-0004955,total_signing,902.5
CT-0004956,total_signing,908.9
CT-0004957,total_signing,884.0
CT-0004958,total_signing,897.5
CT-0004959,total_signing,884.8
CT-0004960,total_signing,901.0
CT-0004961,total_signing,899.3
CT-0004962,total_signing,896.8
CT-0004963,total_signing,907.0
CT-0004964,total_signing,902.9
CT-0004965,total_signing,896.2
CT-0004966,total_signing,908.2
CT-0004967,total_signing,883.1
CT-0004968,total_signing,898.8
CT-0004969,total_signing,884.7
CT-0004970,total_signing,901.2
CT-0004971,total_signing,885.6
CT-0004972,total_signing,911.4
CT-0004973,total_signing,898.5
CT-0004974,total_signing,890.7
CT-0004975,total_signing,901.3
CT-0004976,total_signing,899.4
CT-0004977,total_signing,885.2
CT-0004978,total_signing,896.2
CT-0004979,total_signing,874.5
CT-0004980,total_signing,894.9
CT-0004981,total_signing,903.9
CT-0004982,total_signing,895.8
CT-0004983,total_signing,912.1
CT-0004984,total_signing,883.1
CT-0004985,total_signing,896.5
CT-0004986,total_signing,908.9
CT-0004987,total_signing,903.0
CT-0004988,total_signing,913.1
CT-0004989,total_signing,894.7
CT-0004990,total_signing,900.7
CT-0004991,total_signing,898.5
CT-0004992,total_signing,873.0
CT-0004993,total_signing,913.1
CT-0004994,total_signing,900.3
CT-0004995,total_signing,898.6
CT-0004996,total_signing,906.5
CT-0004997,total_signing,907.4
CT-0004998,total_signing,904.2
CT-0004999,total_signing,891.9
CT-0005000,total_signing,893.6
